cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,empleado_id,nombre_comercial,activo,fecha_alta,fecha_baja
1132,Bar Juliá,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-04-24,
1133,Bar Novoa,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2023-12-08,
1134,Restaurante Palacio,Restaurante,4,Madrid Este,11,Tristán Laguna,No,2024-09-09,2025-03-07
1135,Gasolinera Sosa,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2021-08-04,
1136,Gasolinera Guillen,Gasolinera,4,Madrid Este,11,Tristán Laguna,Sí,2019-01-31,
1137,Tienda Benítez,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2020-05-13,
1138,Supermercado Sevillano,Supermercado,9,Leganés,15,Simón Coello,Sí,2017-12-01,
1139,Restaurante Diéguez,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2019-02-09,
1140,Supermercado Font,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-06-26,
1141,Bar Oliveras,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2022-09-12,
1142,Gasolinera Galvez,Gasolinera,8,Getafe,15,Simón Coello,Sí,2023-02-02,
1143,Bar Carrasco,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2018-08-25,
1144,Bar Llorens,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2021-03-16,
1145,Supermercado Barriga,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2023-01-21,
1146,Restaurante Santamaría,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2016-12-19,
1147,Bar Berrocal,Bar,9,Leganés,15,Simón Coello,Sí,2018-02-25,
1148,Bar Ayllón,Bar,6,Alcobendas,13,Bernarda Gallo,No,2021-11-29,2025-07-02
1149,Gasolinera Bermúdez,Gasolinera,11,Alcorcón,16,Baltasar Navas,Sí,2023-11-12,
1150,Supermercado Sierra,Supermercado,9,Leganés,15,Simón Coello,Sí,2021-10-24,
1151,Bar Martin,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2020-01-24,
1152,Bar Escudero,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-03-13,
1153,Bar Gomez,Bar,2,Madrid Norte,9,Carolina Lopez,No,2025-06-10,2025-12-09
1154,Restaurante Estrada,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-04-26,
1155,Tienda Nogués,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2023-12-06,
1156,Gasolinera Manjón,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,No,2025-04-13,2025-09-01
1157,Tienda Plana,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2022-06-25,
1158,Tienda Quintanilla,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-03-31,
1159,Supermercado Linares,Supermercado,6,Alcobendas,13,Bernarda Gallo,Sí,2020-12-24,
1160,Tienda Fabra,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-10-02,
1161,Tienda Piñeiro,Tienda,9,Leganés,15,Simón Coello,Sí,2021-05-02,
1162,Bar Prado,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2018-12-30,
1163,Restaurante Gutierrez,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-01-08,
1164,Supermercado Chacón,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-05-05,
1165,Tienda Leiva,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2020-06-23,
1166,Tienda Martinez,Tienda,9,Leganés,15,Simón Coello,Sí,2025-06-26,
1167,Bar Nogués,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-05-27,
1168,Bar Sastre,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-07-03,
1169,Bar Galvez,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-10-20,
1170,Gasolinera Porcel,Gasolinera,8,Getafe,15,Simón Coello,Sí,2018-09-01,
1171,Restaurante Palomar,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-12-08,
1172,Restaurante Guillen,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-10-29,
1173,Supermercado Verdejo,Supermercado,5,Madrid Oeste,12,Manola Larrañaga,Sí,2022-09-02,
1174,Bar Martin,Bar,9,Leganés,15,Simón Coello,Sí,2019-02-16,
1175,Bar Ponce,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-04-08,
1176,Bar Cámara,Bar,10,Móstoles,16,Baltasar Navas,Sí,2019-01-11,
1177,Bar Chaves,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-08-12,
1178,Bar Gonzalez,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2018-02-04,
1179,Supermercado Yáñez,Supermercado,10,Móstoles,16,Baltasar Navas,Sí,2020-02-11,
1180,Tienda Carrasco,Tienda,10,Móstoles,16,Baltasar Navas,No,2018-09-19,2021-11-12
1181,Bar Heras,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2017-06-06,
1182,Supermercado Agustí,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2025-08-02,
1183,Tienda Cañete,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-03-23,
1184,Bar Sans,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-04-02,
1185,Tienda Querol,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2017-05-12,
1186,Bar Escamilla,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-05-31,
1187,Bar Poza,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2022-07-30,
1188,Tienda Alemán,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2020-06-09,
1189,Tienda Burgos,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2021-01-25,
1190,Gasolinera Prado,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2019-08-17,
1191,Bar Conde,Bar,8,Getafe,15,Simón Coello,Sí,2025-08-27,
1192,Tienda Camacho,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-05-19,
1193,Supermercado Real,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2016-11-01,
1194,Tienda Belda,Tienda,9,Leganés,15,Simón Coello,Sí,2022-04-26,
1195,Tienda Barros,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2018-12-13,
1196,Restaurante Sevillano,Restaurante,10,Móstoles,16,Baltasar Navas,No,2024-09-23,2025-03-13
1197,Bar Camino,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-05-28,
1198,Supermercado Lumbreras,Supermercado,2,Madrid Norte,9,Carolina Lopez,No,2021-11-08,2025-11-28
1199,Restaurante Arnal,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2019-12-16,
1200,Tienda Delgado,Tienda,8,Getafe,15,Simón Coello,Sí,2024-06-22,
1201,Bar Barrios,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2022-04-29,
1202,Restaurante Yuste,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-05-28,
1203,Bar Chaves,Bar,6,Alcobendas,13,Bernarda Gallo,No,2018-03-07,2020-09-23
1204,Bar Malo,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2023-11-20,
1205,Gasolinera Lloret,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2021-06-19,
1206,Restaurante Marí,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-11-19,
1207,Bar Alfonso,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-07-23,
1208,Supermercado Valdés,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2019-06-02,
1209,Supermercado Domingo,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2023-04-06,
1210,Bar Aguiló,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-07-18,
1211,Restaurante Bravo,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2021-12-21,
1212,Tienda Arenas,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2019-08-19,
1213,Tienda Cuadrado,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-07-02,
1214,Bar Ribes,Bar,8,Getafe,15,Simón Coello,Sí,2019-09-29,
1215,Gasolinera Sanz,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2021-12-23,
1216,Supermercado Porcel,Supermercado,6,Alcobendas,13,Bernarda Gallo,Sí,2020-10-19,
1217,Tienda Julián,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-01-30,
1218,Restaurante Bernat,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-03-10,
1219,Bar Noguera,Bar,8,Getafe,15,Simón Coello,Sí,2018-04-06,
1220,Tienda Jara,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2024-09-07,
1221,Bar Torrent,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-05-30,
1222,Supermercado Sarmiento,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-10-25,
1223,Supermercado Belda,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2024-12-08,
1224,Restaurante Manso,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2025-04-15,
1225,Supermercado Ariño,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-12-28,
1226,Bar Ariño,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-09-27,
1227,Supermercado Leal,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2021-02-16,
1228,Bar Conesa,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-06-14,
1229,Supermercado Fabregat,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2025-02-15,
1230,Gasolinera Montes,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2024-08-08,
1231,Supermercado Alegria,Supermercado,9,Leganés,15,Simón Coello,Sí,2018-08-22,
1232,Tienda Galindo,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-04-27,
1233,Tienda Sáez,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2017-09-10,
1234,Supermercado Pera,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2021-05-28,
1235,Restaurante Saldaña,Restaurante,9,Leganés,15,Simón Coello,Sí,2022-02-12,
1236,Bar Carreño,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-04-29,
1237,Tienda Villanueva,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-09-08,
1238,Bar Fernandez,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2021-09-19,
1239,Supermercado Jurado,Supermercado,9,Leganés,15,Simón Coello,Sí,2020-09-03,
1240,Bar Duque,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2021-05-14,
1241,Bar Tovar,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-07-27,
1242,Bar Luna,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2023-08-07,
1243,Supermercado Guijarro,Supermercado,4,Madrid Este,11,Tristán Laguna,No,2016-09-03,2021-11-01
1244,Bar Lasa,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-08-02,
1245,Supermercado Martin,Supermercado,11,Alcorcón,16,Baltasar Navas,Sí,2016-10-29,
1246,Bar Olmo,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2024-06-10,
1247,Bar Cañete,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2025-06-29,
1248,Gasolinera Pomares,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2020-10-09,
1249,Tienda Cañizares,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2016-08-16,
1250,Bar Julián,Bar,8,Getafe,15,Simón Coello,Sí,2023-01-30,
1251,Restaurante Salgado,Restaurante,11,Alcorcón,16,Baltasar Navas,Sí,2023-11-27,
1252,Bar Lamas,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2017-10-16,
1253,Supermercado Antúnez,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2021-07-06,
1254,Bar Álamo,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-05-22,
1255,Bar Sánchez,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2024-09-13,
1256,Tienda Doménech,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-10-06,
1257,Bar Fábregas,Bar,4,Madrid Este,11,Tristán Laguna,No,2018-07-14,2019-06-10
1258,Bar Granados,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2022-02-05,
1259,Restaurante Molins,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2017-04-22,
1260,Tienda Galvez,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2021-09-22,
1261,Tienda Leal,Tienda,12,Fuenlabrada,17,Armando Caparrós,No,2019-05-26,2024-01-02
1262,Bar Berrocal,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-09-14,
1263,Supermercado Llopis,Supermercado,11,Alcorcón,16,Baltasar Navas,No,2020-01-03,2023-11-17
1264,Supermercado Arteaga,Supermercado,6,Alcobendas,13,Bernarda Gallo,Sí,2021-09-22,
1265,Restaurante Verdugo,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-10-22,
1266,Bar Andreu,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-02-13,
1267,Bar Pozo,Bar,10,Móstoles,16,Baltasar Navas,Sí,2021-10-06,
1268,Tienda Rueda,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-04-09,
1269,Supermercado Ramón,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-08-05,
1270,Bar Bermejo,Bar,1,Madrid Centro,8,Perla Arenas,No,2019-02-11,2019-04-27
1271,Bar Samper,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-01-06,
1272,Bar Pina,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2024-01-06,
1273,Tienda Gracia,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2024-09-10,
1274,Bar Elías,Bar,10,Móstoles,16,Baltasar Navas,Sí,2016-07-06,
1275,Bar Vallés,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-05-15,
1276,Restaurante Torrent,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2025-07-02,
1277,Tienda Cruz,Tienda,1,Madrid Centro,8,Perla Arenas,No,2024-09-16,2025-02-16
1278,Tienda Baró,Tienda,8,Getafe,15,Simón Coello,Sí,2019-09-06,
1279,Restaurante Niño,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2019-12-15,
1280,Restaurante Alfaro,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-10-04,
1281,Bar Cabeza,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2016-10-17,
1282,Supermercado Naranjo,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2016-08-11,
1283,Tienda Falcó,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-03-01,
1284,Gasolinera Villa,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2019-07-24,
1285,Gasolinera Izquierdo,Gasolinera,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-05-06,
1286,Restaurante Sosa,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,No,2021-11-09,2024-07-26
1287,Bar Solera,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2025-08-14,
1288,Bar Bermúdez,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2017-11-22,
1289,Gasolinera Mate,Gasolinera,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-04-11,
1290,Bar Angulo,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2016-10-27,
1291,Restaurante Dávila,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2023-03-01,
1292,Gasolinera Mulet,Gasolinera,11,Alcorcón,16,Baltasar Navas,Sí,2019-02-16,
1293,Restaurante Baeza,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2025-08-12,
1294,Bar Miguel,Bar,9,Leganés,15,Simón Coello,Sí,2018-06-01,
1295,Bar Becerra,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2018-09-14,
1296,Tienda Abril,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-05-11,
1297,Tienda Olmo,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-12-02,
1298,Tienda Doménech,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2025-12-12,
1299,Tienda Vera,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2024-11-01,
1300,Supermercado Peña,Supermercado,10,Móstoles,16,Baltasar Navas,No,2025-10-30,2025-12-22
1301,Restaurante Sans,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-12-29,
1302,Bar Mármol,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2019-07-14,
1303,Tienda Cerdán,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-10-01,
1304,Tienda Juan,Tienda,8,Getafe,15,Simón Coello,No,2016-11-10,2024-03-08
1305,Bar Calleja,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-08-03,
1306,Tienda Jover,Tienda,8,Getafe,15,Simón Coello,Sí,2025-11-23,
1307,Tienda Duarte,Tienda,8,Getafe,15,Simón Coello,Sí,2017-11-21,
1308,Tienda Morán,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-08-04,
1309,Bar Aroca,Bar,4,Madrid Este,11,Tristán Laguna,No,2023-06-06,2025-12-27
1310,Restaurante Carpio,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2020-09-05,
1311,Tienda Bermejo,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2022-11-16,
1312,Tienda Tena,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2016-09-08,
1313,Supermercado Laguna,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2022-01-18,
1314,Restaurante Baquero,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2018-04-20,
1315,Tienda Giménez,Tienda,5,Madrid Oeste,12,Manola Larrañaga,No,2025-09-11,2025-11-20
1316,Gasolinera Crespo,Gasolinera,8,Getafe,15,Simón Coello,Sí,2016-07-02,
1317,Bar Cuervo,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-01-02,
1318,Tienda Taboada,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2017-11-10,
1319,Supermercado Real,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2016-12-01,
1320,Bar Esparza,Bar,9,Leganés,15,Simón Coello,Sí,2017-04-28,
1321,Gasolinera Cobo,Gasolinera,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-10-01,
1322,Bar Pons,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-01-18,
1323,Bar Morales,Bar,1,Madrid Centro,8,Perla Arenas,No,2025-04-09,2025-07-02
1324,Restaurante Montalbán,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-07-25,
1325,Restaurante Cobo,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2016-09-03,
1326,Bar Cuadrado,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-11-22,
1327,Tienda Pozuelo,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2018-09-15,
1328,Bar Martín,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-09-28,
1329,Restaurante Lorenzo,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2024-11-07,
1330,Bar Lillo,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2021-10-22,
1331,Bar Sebastián,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2017-11-11,
1332,Restaurante Pino,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-01-23,
1333,Tienda Amador,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2016-07-11,
1334,Tienda Luque,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2024-12-31,
1335,Bar Araujo,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2016-12-20,
1336,Restaurante Villena,Restaurante,8,Getafe,15,Simón Coello,Sí,2021-12-07,
1337,Bar Aparicio,Bar,1,Madrid Centro,8,Perla Arenas,No,2023-12-14,2025-06-20
1338,Bar Villaverde,Bar,10,Móstoles,16,Baltasar Navas,Sí,2017-03-28,
1339,Bar Cabanillas,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-08-03,
1340,Restaurante Murcia,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2020-12-28,
1341,Gasolinera Bravo,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,No,2017-07-31,2025-06-08
1342,Supermercado Olmedo,Supermercado,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-03-10,
1343,Restaurante Vilanova,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-06-28,
1344,Supermercado Mascaró,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2020-07-19,
1345,Tienda Cortina,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2018-07-04,
1346,Bar Peñalver,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-11-02,
1347,Gasolinera Ledesma,Gasolinera,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-03-03,
1348,Bar Ávila,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2022-03-05,
1349,Bar Vives,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-08-08,
1350,Restaurante Peña,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2022-08-29,
1351,Tienda Querol,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2017-04-05,
1352,Bar Nebot,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-08-14,
1353,Bar Baena,Bar,4,Madrid Este,11,Tristán Laguna,No,2025-01-02,2025-05-25
1354,Gasolinera Sureda,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2024-11-18,
1355,Restaurante Anaya,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2016-09-22,
1356,Tienda Adán,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2022-12-22,
1357,Bar Nebot,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-02-17,
1358,Supermercado Robles,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2017-03-27,
1359,Bar Egea,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-02-04,
1360,Bar Badía,Bar,4,Madrid Este,11,Tristán Laguna,No,2021-08-27,2022-03-31
1361,Supermercado Quiroga,Supermercado,1,Madrid Centro,8,Perla Arenas,No,2025-11-25,2025-12-20
1362,Restaurante Carmona,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2020-09-30,
1363,Bar Montero,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-04-17,
1364,Restaurante Ramón,Restaurante,11,Alcorcón,16,Baltasar Navas,No,2019-11-14,2019-12-07
1365,Bar Sánchez,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2020-09-08,
1366,Restaurante Bustos,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-10-05,
1367,Bar Saura,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2021-06-06,
1368,Tienda Ortuño,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2022-12-06,
1369,Restaurante Sarabia,Restaurante,2,Madrid Norte,9,Carolina Lopez,No,2023-08-14,2024-10-02
1370,Bar Lasa,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-05-16,
1371,Tienda Diez,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-11-09,
1372,Tienda Llamas,Tienda,8,Getafe,15,Simón Coello,Sí,2024-09-12,
1373,Bar Bauzà,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-10-04,
1374,Restaurante Benítez,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-02-23,
1375,Restaurante Arribas,Restaurante,1,Madrid Centro,8,Perla Arenas,No,2023-02-15,2024-08-28
1376,Tienda Trillo,Tienda,2,Madrid Norte,9,Carolina Lopez,No,2018-12-11,2023-12-19
1377,Bar Solera,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2024-01-16,2024-07-15
1378,Bar Asensio,Bar,8,Getafe,15,Simón Coello,Sí,2023-06-20,
1379,Tienda Benito,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2018-11-10,
1380,Bar Moraleda,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2025-10-31,
1381,Bar Tur,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2022-08-13,
1382,Bar Tenorio,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-03-25,
1383,Bar Pallarès,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2017-04-18,
1384,Bar Luque,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-03-01,
1385,Tienda Azcona,Tienda,11,Alcorcón,16,Baltasar Navas,Sí,2021-04-02,
1386,Restaurante Campoy,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2017-10-20,
1387,Bar Mayol,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-05-28,
1388,Bar Campillo,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2016-12-10,
1389,Bar Arévalo,Bar,10,Móstoles,16,Baltasar Navas,Sí,2022-04-28,
1390,Tienda Vallés,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2023-04-05,
1391,Bar Suárez,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-03-12,
1392,Tienda Ariza,Tienda,12,Fuenlabrada,17,Armando Caparrós,Sí,2021-06-29,
1393,Bar Quiroga,Bar,8,Getafe,15,Simón Coello,Sí,2019-01-25,
1394,Tienda Milla,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-10-15,
1395,Restaurante Barral,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-10-11,
1396,Tienda Hoz,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2024-09-04,
1397,Gasolinera Roma,Gasolinera,8,Getafe,15,Simón Coello,Sí,2023-01-05,
1398,Tienda Busquets,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2017-06-07,
1399,Bar Zamorano,Bar,9,Leganés,15,Simón Coello,Sí,2022-05-04,
1400,Gasolinera Crespi,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2016-08-09,
1401,Bar Lobato,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2017-03-31,
1402,Tienda Castañeda,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2018-03-29,
1403,Restaurante Luna,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2020-04-17,
1404,Gasolinera Barceló,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-06-12,
1405,Bar Albero,Bar,8,Getafe,15,Simón Coello,Sí,2019-02-23,
1406,Bar Perez,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2016-11-09,
1407,Bar Fernández,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2019-10-08,
1408,Bar Pol,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2022-10-30,
